64551,-98.4379860375561,4,1,0,100,0,0
64608,-97.675136403328,4,1,0,100,0,0
64693,-96.5528694547273,4,1,0,100,0,0
64778,-95.4560076670265,4,1,0,100,0,0
64864,-94.3837871305819,4,1,0,100,0,0
64949,-93.335386711841,4,1,0,100,0,0
65034,-92.3100213605389,4,1,0,100,0,0
65119,-91.3069401492138,4,1,0,100,0,0
65176,-90.6503254346683,4,1,0,100,0,0
65233,-90.0030061004038,4,1,0,100,0,0
65290,-89.3648660241929,4,1,0,100,0,0
65460,-71.4285714285714,4,1,0,100,0,0
65517,-72.2801869165634,4,1,0,100,0,0
65574,-73.1523544085266,4,1,0,100,0,0
65631,-74.045826962307,4,1,0,100,0,0
65716,-75.42769388123,4,1,0,100,0,0
65802,-76.8621193499617,4,1,0,100,0,0
66143,-100,4,1,0,100,0,0
66228,-102.564102564103,4,1,0,100,0,0
66313,-88.8888888888889,4,1,0,100,0,0
66399,-90.9090909090909,4,1,0,100,0,0
66484,-80,4,1,0,100,0,0
66569,-81.6326530612245,4,1,0,100,0,0
66654,-72.7272727272727,4,1,0,100,0,0
66740,-74.0740740740741,4,1,0,100,0,0
66825,-60.6060606060606,4,1,0,100,0,1
67166,-83.3333333333333,4,1,0,100,0,1
76888,-80.6451612903226,4,1,0,100,0,1
76973,-80,4,1,0,100,0,1
77144,-78.740157480315,4,1,0,100,0,1
77229,-77.2797527047913,4,1,0,100,0,1
77314,-75.8725341426404,4,1,0,100,0,1
77400,-74.5156482861401,4,1,0,100,0,1
77485,-73.2064421669107,4,1,0,100,0,1
77570,-71.9424460431655,4,1,0,100,0,1
77656,-70.7213578500707,4,1,0,100,0,1
77741,-69.5410292072323,4,1,0,100,0,1
77911,-83.3333333333333,4,1,0,100,0,1
87122,-81.3008130081301,4,1,0,100,0,1
87207,-80.6451612903226,4,1,0,100,0,1
87292,-80,4,1,0,100,0,1
87378,-79.3650793650794,4,1,0,100,0,1
87463,-78.7401574803149,4,1,0,100,0,1
87548,-78.125,4,1,0,100,0,1
87633,-77.5193798449612,4,1,0,100,0,1
87719,-76.9230769230769,4,1,0,100,0,1
87804,-76.3358778625954,4,1,0,100,0,1
87889,-75.7575757575758,4,1,0,100,0,1
87975,-75.187969924812,4,1,0,100,0,1
88060,-74.6268656716418,4,1,0,100,0,1
88145,-73.5294117647059,4,1,0,100,0,1
88230,-72.463768115942,4,1,0,100,0,1
88316,-71.4285714285714,4,1,0,100,0,1
88401,-69.9300699300699,4,1,0,100,0,1
88486,-68.4931506849315,4,1,0,100,0,1
88572,-67.1140939597315,4,1,0,100,0,1
88657,-60.6060606060606,4,1,0,100,0,0
88827,-133.333333333333,4,1,0,100,0,0
98208,-125,4,1,0,100,0,0
98294,-121.457539051635,4,1,0,100,0,0
98379,-118.110189720398,4,1,0,100,0,0
98464,-114.942528735632,4,1,0,100,0,0
98549,-111.940340276246,4,1,0,100,0,0
98635,-109.090869421502,4,1,0,100,0,0
98720,-106.382978723404,4,1,0,100,0,0
98805,-103.806264292825,4,1,0,100,0,0
98890,-101.351317111042,4,1,0,100,0,0
98976,-99.009900990099,4,1,0,100,0,0
99061,-96.774224765879,4,1,0,100,0,0
99146,-94.6371941207589,4,1,0,100,0,0
99232,-92.5925925925926,4,1,0,100,0,0
99317,-90.6344684696279,4,1,0,100,0,0
99402,-88.7573701901272,4,1,0,100,0,0
99487,-86.9565217391304,4,1,0,100,0,0
99573,-74.0740740740741,4,1,0,100,0,0
99743,-100,4,1,0,100,0,0
105031,-80,4,1,0,100,0,0
107760,-66.6666666666667,4,1,0,100,0,0
107845,-66.5280665280665,4,1,0,100,0,0
107930,-66.3900414937759,4,1,0,100,0,0
108015,-66.2525879917184,4,1,0,100,0,0
108101,-66.1157024793389,4,1,0,100,0,0
108186,-65.979381443299,4,1,0,100,0,0
108271,-65.843621399177,4,1,0,100,0,0
108357,-65.7084188911704,4,1,0,100,0,0
108442,-65.5737704918033,4,1,0,100,0,0
108527,-65.439672801636,4,1,0,100,0,0
108612,-65.3061224489796,4,1,0,100,0,0
108698,-65.173116089613,4,1,0,100,0,0
108783,-65.0406504065041,4,1,0,100,0,0
108868,-64.9087221095335,4,1,0,100,0,0
108954,-64.7773279352227,4,1,0,100,0,0
109039,-64.6464646464647,4,1,0,100,0,0
109124,-64.5161290322581,4,1,0,100,0,0
109806,-76.9230769230769,4,1,0,100,0,0
110489,-57.1428571428571,4,1,0,100,0,0
110830,-133.333333333333,4,1,0,100,0,0
120040,-125,4,1,0,100,0,0
120125,-121.457539051635,4,1,0,100,0,0
120211,-118.110189720398,4,1,0,100,0,0
120296,-114.942528735632,4,1,0,100,0,0
120381,-111.940340276246,4,1,0,100,0,0
120466,-109.090869421502,4,1,0,100,0,0
120552,-106.382978723404,4,1,0,100,0,0
120637,-103.806264292825,4,1,0,100,0,0
120722,-101.351317111042,4,1,0,100,0,0
120808,-99.009900990099,4,1,0,100,0,0
120893,-96.774224765879,4,1,0,100,0,0
120978,-94.6371941207589,4,1,0,100,0,0
121063,-92.5925925925926,4,1,0,100,0,0
121149,-90.6344684696279,4,1,0,100,0,0
121234,-88.7573701901272,4,1,0,100,0,0
121319,-86.9565217391304,4,1,0,100,0,0
121405,-74.0740740740741,4,1,0,100,0,0
121575,-100,4,1,0,100,0,0
126863,-80,4,1,0,100,0,0
129591,-66.6666666666667,4,1,0,100,0,0
129677,-66.5287746929863,4,1,0,100,0,0
129762,-66.3914519677762,4,1,0,100,0,0
129847,-66.2547388701977,4,1,0,100,0,0
129933,-66.1185439374254,4,1,0,100,0,0
130018,-65.9829077875667,4,1,0,100,0,0
130103,-65.8478269887855,4,1,0,100,0,0
130188,-65.7132981372908,4,1,0,100,0,0
130274,-65.579360863549,4,1,0,100,0,0
130359,-65.4459256311769,4,1,0,100,0,0
130444,-65.3130323012133,4,1,0,100,0,0
130530,-65.1806775792157,4,1,0,100,0,0
130615,-65.0488581973921,4,1,0,100,0,0
130700,-64.9175709143315,4,1,0,100,0,0
130785,-64.786854488077,4,1,0,100,0,0
130871,-64.6566216139327,4,1,0,100,0,0
130956,-64.5269112709801,4,1,0,100,0,0
131070,-66.2251655629139,4,1,0,100,0,0
131183,-68.0272108843537,4,1,0,100,0,0
131297,-69.9300699300699,4,1,0,100,0,0
131411,-72.463768115942,4,1,0,100,0,0
131468,-73.5294117647059,4,1,0,100,0,0
131525,-74.6268656716418,4,1,0,100,0,0
131581,-75.7575757575758,4,1,0,100,0,0
131638,-76.9230769230769,4,1,0,100,0,0
132320,-57.1428571428571,4,1,0,100,0,0
133685,-33.3333333333333,4,1,0,100,0,0
134538,-78.740157480315,4,1,0,100,0,0
134623,-81.6326530612245,4,1,0,100,0,0
134708,-84.7457627118644,4,1,0,100,0,0
134794,-88.1057268722467,4,1,0,100,0,0
134879,-91.743119266055,4,1,0,100,0,0
134964,-95.6937799043062,4,1,0,100,0,0
135049,-66.6666666666667,4,1,0,100,0,1
135220,-83.3333333333333,4,1,0,100,0,1
137778,-60.6060606060606,4,1,0,100,0,0
138120,-114.285714285714,4,1,0,100,0,0
139143,-133.333333333333,4,1,0,100,0,0
139655,-118.518518518519,4,1,0,100,0,0
139740,-116.363636363636,4,1,0,100,0,0
139996,-110.344827586207,4,1,0,100,0,0
140166,-106.666666666667,4,1,0,100,0,0
140337,-103.225806451613,4,1,0,100,0,0
140507,-83.3333333333333,4,1,0,100,0,0
140678,-82.0545810662336,4,1,0,100,0,0
140763,-81.429776589265,4,1,0,100,0,0
140849,-80.8144153521528,4,1,0,100,0,0
141019,-79.6112423812041,4,1,0,100,0,0
141104,-79.0229601210632,4,1,0,100,0,0
141190,-78.4433697702786,4,1,0,100,0,0
141275,-77.8721588342849,4,1,0,100,0,0
141360,-77.3092664432944,4,1,0,100,0,0
141531,-76.2074305293063,4,1,0,100,0,0
141616,-75.6682642759531,4,1,0,100,0,0
141701,-75.1366171541405,4,1,0,100,0,0
141787,-74.61238864101,4,1,0,100,0,0
141872,-74.0954794347997,4,1,0,100,0,0
141957,-73.5856290209947,4,1,0,100,0,0
142042,-73.0827472097007,4,1,0,100,0,0
142213,-72.0973776020845,4,1,0,100,0,0
142298,-71.6145646837071,4,1,0,100,0,0
142384,-71.1382258411028,4,1,0,100,0,0
142469,-70.6681318526004,4,1,0,100,0,0
142554,-70.2042100060657,4,1,0,100,0,0
142639,-69.7463881832879,4,1,0,100,0,0
142725,-69.294450831083,4,1,0,100,0,0
142810,-68.8483326310803,4,1,0,100,0,0
142895,-68.4079687074588,4,1,0,100,0,0
142981,-67.9731560412162,4,1,0,100,0,0
143066,-67.5438815712598,4,1,0,100,0,0
143151,-67.1199500627572,4,1,0,100,0,0
143236,-60.6060606060606,4,1,0,100,0,1
143407,-83.3333333333333,4,1,0,100,0,1
148694,-60.6060606060606,4,1,0,100,0,0
149035,-86.9466929825324,4,1,0,100,0,0
149377,-90.887608383473,4,1,0,100,0,0
149718,-95.2027342225269,4,1,0,100,0,0
150059,-74.0740740740741,4,1,0,100,0,0
150400,-105.191295630669,4,1,0,100,0,0
150741,-111.015021442551,4,1,0,100,0,0
151082,-117.521380077071,4,1,0,100,0,0
151423,-60.6060606060606,4,1,0,100,0,0
151679,-65.1103555416075,4,1,0,100,0,0
151935,-70.33798103266,4,1,0,100,0,0
152191,-76.4782675531008,4,1,0,100,0,0
152447,-83.7931482342689,4,1,0,100,0,0
152703,-92.6553923585245,4,1,0,100,0,0
152788,-96.0411824590384,4,1,0,100,0,0
152873,-100,4,1,0,100,0,0
152958,-96.774224765879,4,1,0,100,0,0
153044,-93.7499707031342,4,1,0,100,0,0
153129,-90.9090909090909,4,1,0,100,0,0
153214,-88.2353200692118,4,1,0,100,0,0
153299,-85.7142612244968,4,1,0,100,0,0
153385,-83.3333333333333,4,1,0,100,0,0
153470,-81.0811029948927,4,1,0,100,0,0
153555,-78.9473476454348,4,1,0,100,0,0
153641,-76.9230769230769,4,1,0,100,0,0
153726,-75.0000187500047,4,1,0,100,0,0
153811,-73.1707138608015,4,1,0,100,0,0
153896,-71.4285714285714,4,1,0,100,0,0
153982,-69.7674580854554,4,1,0,100,0,0
154067,-68.1818026859539,4,1,0,100,0,0
154152,-66.6666666666667,4,1,0,100,0,0
154323,-133.333333333333,4,1,0,50,0,0
175984,-100,4,1,0,50,0,0
176155,-133.333333333333,4,1,0,50,0,0
186900,-100,4,1,0,50,0,0
187241,-133.333333333333,4,1,0,50,0,0
188265,-109.104676117314,4,1,0,55,0,0
189629,-92.3274077603033,4,1,0,60,0,0
190993,-80.0222141666527,4,1,0,65,0,0
192358,-70.6112961127069,4,1,0,70,0,0
193722,-63.1809724183465,4,1,0,75,0,0
195087,-57.1655273577064,4,1,0,80,0,0
196451,-52.1959624335219,4,1,0,85,0,0
197219,-133.333333333333,4,1,0,90,0,0
197390,-129.729785829097,4,1,0,90,0,0
197560,-123.076923076923,4,1,0,90,0,0
197645,-120.000048000019,4,1,0,90,0,0
197731,-117.073125044634,4,1,0,90,0,0
197816,-114.285714285714,4,1,0,90,0,0
198328,-133.333333333333,4,1,0,90,0,0
216919,-133.333333333333,4,1,0,90,0,0
217004,-130.967535767234,4,1,0,90,0,0
217089,-128.684063894211,4,1,0,90,0,0
217175,-126.479013969607,4,1,0,90,0,0
217260,-124.348105059227,4,1,0,90,0,0
217345,-122.287958793849,4,1,0,90,0,0
217430,-120.294963249889,4,1,0,90,0,0
217516,-118.365747793367,4,1,0,90,0,0
217601,-116.497570443168,4,1,0,90,0,0
217686,-114.68744803225,4,1,0,90,0,0
217772,-112.932588279404,4,1,0,90,0,0
217857,-111.230745957875,4,1,0,90,0,0
217942,-109.57931405541,4,1,0,90,0,0
218027,-107.976318633797,4,1,0,90,0,0
218113,-106.419546290906,4,1,0,90,0,0
218198,-104.90691609335,4,1,0,90,0,0
218283,-103.436790811503,4,1,0,90,0,0
218369,-102.007195587577,4,1,0,90,0,0
218454,-100.616679629449,4,1,0,90,0,0
218539,-99.2635636214921,4,1,0,90,0,0
218624,-97.946262762398,4,1,0,90,0,0
218710,-96.6635605442545,4,1,0,90,0,0
218795,-95.4139294795647,4,1,0,90,0,0
218880,-94.1962843333682,4,1,0,90,0,0
218966,-93.0093260451225,4,1,0,90,0,0
219051,-91.8518246364964,4,1,0,90,0,0
219136,-90.7228616167903,4,1,0,90,0,0
219221,-89.6213140994044,4,1,0,90,0,0
219307,-88.5461170314029,4,1,0,90,0,0
219392,-87.4964892033707,4,1,0,90,0,0
219477,-86.471379702746,4,1,0,90,0,0
219562,-85.4700854700855,4,1,0,90,0,0
219648,-72.992700729927,4,1,0,90,0,0
219818,-125,4,1,0,90,0,0
229199,-125,4,1,0,90,0,0
229284,-121.457539051635,4,1,0,90,0,0
229370,-118.110189720398,4,1,0,90,0,0
229455,-114.942528735632,4,1,0,90,0,0
229540,-111.940340276246,4,1,0,90,0,0
229626,-109.090869421502,4,1,0,90,0,0
229711,-106.382978723404,4,1,0,90,0,0
229796,-103.806264292825,4,1,0,90,0,0
229881,-101.351317111042,4,1,0,90,0,0
229967,-99.009900990099,4,1,0,90,0,0
230052,-96.774224765879,4,1,0,90,0,0
230137,-94.6371941207589,4,1,0,90,0,0
230223,-92.5925925925926,4,1,0,90,0,0
230308,-90.6344684696279,4,1,0,90,0,0
230393,-88.7573701901272,4,1,0,90,0,0
230478,-86.9565217391304,4,1,0,90,0,0
230564,-74.0740740740741,4,1,0,90,0,0
230734,-100,4,1,0,90,0,0
236022,-80,4,1,0,90,0,0
238751,-66.6666666666667,4,1,0,90,0,0
238836,-66.5280665280665,4,1,0,90,0,0
238921,-66.3900414937759,4,1,0,90,0,0
239006,-66.2525879917184,4,1,0,90,0,0
239092,-66.1157024793389,4,1,0,90,0,0
239177,-65.979381443299,4,1,0,90,0,0
239262,-65.843621399177,4,1,0,90,0,0
239348,-65.7084188911704,4,1,0,90,0,0
239433,-65.5737704918033,4,1,0,90,0,0
239518,-65.439672801636,4,1,0,90,0,0
239603,-65.3061224489796,4,1,0,90,0,0
239689,-65.173116089613,4,1,0,90,0,0
239774,-65.0406504065041,4,1,0,90,0,0
239859,-64.9087221095335,4,1,0,90,0,0
239945,-64.7773279352227,4,1,0,90,0,0
240030,-64.6464646464647,4,1,0,90,0,0
240115,-64.5161290322581,4,1,0,90,0,0
240456,-125,4,1,0,90,0,0
240542,-120.03317717017,4,1,0,90,0,0
240627,-115.445846085289,4,1,0,90,0,0
240712,-111.196361655047,4,1,0,90,0,0
240797,-107.248496912316,4,1,0,90,0,0
240883,-103.571454464292,4,1,0,90,0,0
240968,-100.138090426698,4,1,0,90,0,0
241053,-96.9251466477469,4,1,0,90,0,0
241138,-93.9118806041915,4,1,0,90,0,0
241224,-91.0804048706157,4,1,0,90,0,0
241309,-88.4146718843112,4,1,0,90,0,0
241394,-85.900468844759,4,1,0,90,0,0
241480,-83.5253720846513,4,1,0,100,0,0
262629,-83.3333333333333,4,1,0,100,0,0
262885,-88.8888888888889,4,1,0,100,0,0
263056,-93.0232558139535,4,1,0,100,0,0
263141,-95.2380952380952,4,1,0,100,0,0
263226,-97.5609756097561,4,1,0,100,0,0
263311,-100,4,1,0,100,0,0
263653,-83.3333333333333,4,1,0,100,0,0
263709,-81.8181966942176,4,1,0,100,0,0
263766,-80.3571715561327,4,1,0,100,0,0
263823,-78.947409972321,4,1,0,100,0,0
263880,-77.5862002080862,4,1,0,100,0,0
263937,-76.2711929043384,4,1,0,100,0,0
263994,-75.000000001875,4,1,0,100,0,0
273886,-75.0018750468762,4,1,0,100,0,0
273971,-72.7285950653648,4,1,0,100,0,0
274057,-70.5890657537147,4,1,0,100,0,0
274142,-68.5718204104023,4,1,0,100,0,0
274227,-60.6060606060606,4,1,0,100,0,0
274398,-83.3333333333333,4,1,0,100,0,0
280026,-71.4285714285714,4,1,0,100,0,0
280083,-71.8551859324791,4,1,0,100,0,0
280140,-72.2868747998557,4,1,0,100,0,0
280197,-72.7238348732605,4,1,0,100,0,0
280282,-73.3892706354116,4,1,0,100,0,0
280368,-74.0669417019102,4,1,0,100,0,0
280453,-74.7573004241729,4,1,0,100,0,0
280538,-75.4605925920336,4,1,0,100,0,0
280623,-76.1773011448687,4,1,0,100,0,0
280709,-76.9076953840001,4,1,0,100,0,0
280766,-77.4024960756934,4,1,0,100,0,0
280822,-77.9037047885849,4,1,0,100,0,0
280879,-78.4113853331504,4,1,0,100,0,0
280964,-79.18552931963,4,1,0,100,0,0
281050,-79.9750477850911,4,1,0,100,0,0
281135,-80.7805338300798,4,1,0,100,0,0
281220,-81.6023436193088,4,1,0,100,0,0
281306,-82.4411143730312,4,1,0,100,0,0
281391,-83.2973072479486,4,1,0,100,0,0
281448,-83.8779810234456,4,1,0,100,0,0
281505,-84.4668788474663,4,1,0,100,0,0
281561,-85.0641043090073,4,1,0,100,0,0
281647,-85.9758734503924,4,1,0,100,0,0
281732,-86.9074756941517,4,1,0,100,0,0
281817,-87.8594108850781,4,1,0,100,0,0
281903,-88.832509855967,4,1,0,100,0,0
282073,-90.844756304399,4,1,0,100,0,0
282158,-91.8854152118143,4,1,0,100,0,0
282244,-92.9502790367377,4,1,0,100,0,0
282329,-94.0400253155748,4,1,0,100,0,0
282414,-95.155717574024,4,1,0,100,0,0
282585,-97.4683568979331,4,1,0,100,0,0
282755,-100,4,1,0,100,0,0
282812,-98.9086420436899,4,1,0,100,0,0
282869,-97.8407524345225,4,1,0,100,0,0
282926,-96.7957696376837,4,1,0,100,0,0
283011,-95.2693980403085,4,1,0,100,0,0
283097,-93.7904178081742,4,1,0,100,0,0
283153,-92.8297381922894,4,1,0,100,0,0
283210,-91.8884547669893,4,1,0,100,0,0
283267,-90.9661514950287,4,1,0,100,0,0
283352,-89.6168164163669,4,1,0,100,0,0
283438,-88.3069266187101,4,1,0,100,0,0
283494,-87.4547858757023,4,1,0,100,0,0
283551,-86.6188588311825,4,1,0,100,0,0
283608,-85.7988343370367,4,1,0,100,0,0
283693,-84.5974304376479,4,1,0,100,0,0
283779,-71.4285714285714,4,1,0,100,0,0
283836,-72.2891740455841,4,1,0,100,0,0
283892,-73.1707138608015,4,1,0,100,0,0
283949,-74.0740740740741,4,1,0,100,0,0
284035,-75.4716981132076,4,1,0,100,0,0
284120,-76.9230769230769,4,1,0,100,0,0
284441,-100,4,1,0,20,0,0
284526,-94.1176470588235,4,1,0,30,0,0
284612,-88.8888888888889,4,1,0,40,0,0
284697,-84.2105263157895,4,1,0,50,0,0
284782,-80,4,1,0,60,0,0
284867,-76.1904761904762,4,1,0,70,0,0
284953,-72.7272727272727,4,1,0,80,0,0
285038,-69.5652173913043,4,1,0,90,0,0
285143,-60.6060606060606,4,1,0,100,0,1
285314,-83.3333333333333,4,1,0,100,0,1
295206,-80.6451612903226,4,1,0,100,0,1
295292,-80,4,1,0,100,0,1
295462,-78.740157480315,4,1,0,100,0,1
295547,-77.2797527047913,4,1,0,100,0,1
295633,-75.8725341426404,4,1,0,100,0,1
295718,-74.5156482861401,4,1,0,100,0,1
295803,-73.2064421669107,4,1,0,100,0,1
295889,-71.9424460431655,4,1,0,100,0,1
295974,-70.7213578500707,4,1,0,100,0,1
296059,-69.5410292072323,4,1,0,100,0,1
296229,-83.3333333333333,4,1,0,100,0,1
305438,-81.3008130081301,4,1,0,100,0,1
305523,-80.6451612903226,4,1,0,100,0,1
305608,-80,4,1,0,100,0,1
305694,-79.3650793650794,4,1,0,100,0,1
305779,-78.7401574803149,4,1,0,100,0,1
305864,-78.125,4,1,0,100,0,1
305949,-77.5193798449612,4,1,0,100,0,1
306035,-76.9230769230769,4,1,0,100,0,1
306120,-76.3358778625954,4,1,0,100,0,1
306205,-75.7575757575758,4,1,0,100,0,1
306291,-75.187969924812,4,1,0,100,0,1
306376,-74.6268656716418,4,1,0,100,0,1
306461,-73.5294117647059,4,1,0,100,0,1
306546,-72.463768115942,4,1,0,100,0,1
306632,-71.4285714285714,4,1,0,100,0,1
306717,-69.9300699300699,4,1,0,100,0,1
306802,-68.4931506849315,4,1,0,100,0,1
306888,-67.1140939597315,4,1,0,100,0,1
306975,-60.6060606060606,4,1,0,100,0,0
307143,-133.333333333333,4,1,0,100,0,0
316525,-125,4,1,0,100,0,0
316611,-121.457539051635,4,1,0,100,0,0
316696,-118.110189720398,4,1,0,100,0,0
316781,-114.942528735632,4,1,0,100,0,0
316866,-111.940340276246,4,1,0,100,0,0
316952,-109.090869421502,4,1,0,100,0,0
317037,-106.382978723404,4,1,0,100,0,0
317122,-103.806264292825,4,1,0,100,0,0
317207,-101.351317111042,4,1,0,100,0,0
317293,-99.009900990099,4,1,0,100,0,0
317378,-96.774224765879,4,1,0,100,0,0
317463,-94.6371941207589,4,1,0,100,0,0
317549,-92.5925925925926,4,1,0,100,0,0
317634,-90.6344684696279,4,1,0,100,0,0
317719,-88.7573701901272,4,1,0,100,0,0
317804,-86.9565217391304,4,1,0,100,0,0
317890,-74.0740740740741,4,1,0,100,0,0
318062,-125,4,1,0,100,0,0
323349,-121.951219512195,4,1,0,100,0,0
323861,-115.643434286197,4,1,0,100,0,0
324031,-113.683387219259,4,1,0,100,0,0
324116,-112.728006484115,4,1,0,100,0,0
324202,-111.788674689367,4,1,0,100,0,0
324372,-109.955962636964,4,1,0,100,0,0
324543,-108.182490880216,4,1,0,100,0,0
324713,-106.951871657754,4,1,0,100,0,0
324884,-104.801809298436,4,1,0,100,0,0
325055,-103.189483753332,4,1,0,100,0,0
325225,-101.626016260163,4,1,0,100,0,0
325396,-100.109219158101,4,1,0,100,0,0
325481,-99.3676244380761,4,1,0,100,0,0
325566,-98.6370334714909,4,1,0,100,0,0
325737,-97.207519584885,4,1,0,100,0,0
326078,-94.4692951173545,4,1,0,100,0,0
326590,-90.6393975017969,4,1,0,100,0,0
327101,-86.9565217391304,4,1,0,100,0,0
327186,-85.6030995170273,4,1,0,100,0,0
327272,-84.2911619030921,4,1,0,100,0,0
327357,-83.0188992524148,4,1,0,100,0,0
327442,-81.7844048589751,4,1,0,100,0,0
327528,-80.5860864898232,4,1,0,100,0,0
327613,-79.4223769370125,4,1,0,100,0,0
327698,-78.2917982295093,4,1,0,100,0,0
327784,-77.1929553708928,4,1,0,100,0,0
327869,-76.1245885465989,4,1,0,100,0,0
327954,-75.0853344826395,4,1,0,100,0,0
328039,-74.0740740740741,4,1,0,100,0,0
328125,-60.6060606060606,4,1,0,100,0,0
328807,-54.054054054054,4,1,0,100,0,0
328977,-100,4,1,0,100,0,0
331451,-133.333333333333,4,1,0,75,0,0
341770,-133.333333333333,4,1,0,75,0,0
341855,-128,4,1,0,75,0,0
341940,-123.076923076923,4,1,0,75,0,0
342025,-118.518518518519,4,1,0,75,0,0
342111,-114.285714285714,4,1,0,75,0,0
342196,-110.344827586207,4,1,0,75,0,0
342281,-106.666666666667,4,1,0,75,0,0
342367,-103.225806451613,4,1,0,75,0,0
342452,-100,4,1,0,75,0,0
353282,-90.9090909090909,4,1,0,75,0,0
353453,-133.333333333333,4,1,0,50,0,0
355500,-114.285714285714,4,1,0,75,0,0
356097,-133.333333333333,4,1,0,75,0,0
356182,-133.333333333333,4,1,0,50,0,0
358229,-114.285714285714,4,1,0,75,0,0
358826,-133.333333333333,4,1,0,75,0,0
358911,-133.333333333333,4,1,0,50,0,0
360958,-114.285714285714,4,1,0,75,0,0
361555,-133.333333333333,4,1,0,75,0,0
